VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
 0.3807991E+01  0.621866E+06  0.332551E+06  0.170959E+05  0.118236E+06  0.466170E+06  0.133020E+08  254.41  264.76  249.74  265.35  247.09   84.76
 0.3695992E+01  0.468669E+06  0.307297E+06  0.163365E+05  0.831374E+05  0.526862E+06  0.122919E+08  289.56  301.40  285.92  302.13  284.63  121.40
 0.3590392E+01  0.363625E+06  0.288472E+06  0.143916E+05  0.534326E+05  0.514756E+06  0.115389E+08  342.91  339.88  315.93  340.75  312.30  159.88
 0.3490659E+01  0.471411E+06  0.275169E+06  0.101243E+05  0.275027E+05  0.378307E+06  0.110068E+08   38.17   18.58  342.76   19.73  337.10  198.58
 0.3396317E+01  0.593503E+06  0.256851E+06  0.511499E+04  0.391082E+04  0.199703E+06  0.102740E+08   63.59   57.09   34.27   62.90   33.60  237.09
 0.3306940E+01  0.504863E+06  0.230503E+06  0.538145E+04  0.157024E+05  0.250355E+06  0.922011E+07   86.59   98.21  105.66  277.77  102.22  278.21
 0.3222147E+01  0.330228E+06  0.212327E+06  0.614038E+04  0.320723E+05  0.290191E+06  0.849308E+07  122.29  143.69  145.08  324.39  140.77  323.69
 0.3141593E+01  0.214794E+06  0.208371E+06  0.577109E+04  0.489170E+05  0.274284E+06  0.833484E+07  195.33  188.61  174.75    9.61  178.84    8.61
Zone t="Corps  2"
 0.1256637E+03  0.176752E+04  0.102805E+04  0.978643E+06  0.132564E+04  0.228294E+04  0.308346E+00   90.46   90.00  360.00  270.00   90.46   86.64
 0.6283186E+02  0.705981E+04  0.410770E+04  0.971533E+06  0.528897E+04  0.910521E+04  0.123922E+01   90.47   90.01  360.00  270.01   90.47   90.29
 0.4188790E+02  0.158262E+05  0.924358E+04  0.959659E+06  0.118855E+05  0.203540E+05  0.165763E+01   90.44   90.01    0.01  270.01   90.43   95.48
 0.3141593E+02  0.281460E+05  0.164017E+05  0.943063E+06  0.209980E+05  0.360935E+05  0.493008E+01   90.49   90.03    0.04  270.03   90.50   96.55
 0.2513274E+02  0.437978E+05  0.255532E+05  0.921965E+06  0.325761E+05  0.559286E+05  0.765833E+01   90.50   90.04    0.11  270.04   90.52  100.32
 0.2094395E+02  0.625801E+05  0.366704E+05  0.896611E+06  0.464905E+05  0.793760E+05  0.731983E+01   90.45   90.06    0.24  270.06   90.44  109.24
 0.1795196E+02  0.846127E+05  0.497662E+05  0.867525E+06  0.626486E+05  0.106477E+06  0.147404E+01   90.44   90.08    0.44  270.08   90.42  308.08
 0.1570796E+02  0.110147E+06  0.646316E+05  0.835058E+06  0.807425E+05  0.137842E+06  0.187234E+02   90.56   90.08    0.73  270.08   90.60  109.79
 0.1396263E+02  0.137982E+06  0.815100E+05  0.799928E+06  0.100955E+06  0.170919E+06  0.588427E+01   90.33   90.07    1.13  270.07   90.30   43.61
 0.1256637E+02  0.169418E+06  0.999726E+05  0.762443E+06  0.122630E+06  0.208166E+06  0.237655E+02   90.44   90.02    1.64  270.02   90.50  109.85
 0.1142397E+02  0.203572E+06  0.120538E+06  0.723727E+06  0.146274E+06  0.247361E+06  0.244187E+02   90.25   89.93    2.26  269.93   90.24  359.42
 0.1047198E+02  0.240207E+06  0.142534E+06  0.684515E+06  0.171148E+06  0.289011E+06  0.406826E+02   90.05   89.77    3.01  269.78   90.06   19.94
 0.9666439E+01  0.279954E+06  0.166397E+06  0.644836E+06  0.197376E+06  0.332918E+06  0.831001E+02   89.67   89.52    3.85  269.53   89.68    4.82
 0.8975979E+01  0.322573E+06  0.191974E+06  0.606123E+06  0.225044E+06  0.379385E+06  0.166449E+03   89.06   89.16    4.73  269.16   89.07    0.73
 0.8377580E+01  0.366611E+06  0.218582E+06  0.567000E+06  0.252791E+06  0.425704E+06  0.298026E+03   88.09   88.65    5.56  268.65   88.11  356.93
 0.7853982E+01  0.411525E+06  0.246693E+06  0.527854E+06  0.281664E+06  0.472201E+06  0.513950E+03   86.70   87.96    6.28  267.96   86.72  355.51
 0.7391983E+01  0.454281E+06  0.275968E+06  0.485874E+06  0.310623E+06  0.514457E+06  0.847010E+03   84.96   87.06    6.95  267.06   84.98  354.79
 0.6981317E+01  0.490995E+06  0.305324E+06  0.442250E+06  0.339307E+06  0.549739E+06  0.133977E+04   83.22   85.93    7.89  265.92   83.24  354.65
 0.6613879E+01  0.521843E+06  0.333888E+06  0.398540E+06  0.365748E+06  0.576802E+06  0.204490E+04   81.95   84.54    9.57  264.52   81.98  354.21
 0.6283185E+01  0.552818E+06  0.361098E+06  0.359214E+06  0.389680E+06  0.603041E+06  0.304806E+04   81.32   82.93   12.19  262.88   81.35  354.19
 0.5983986E+01  0.591446E+06  0.386222E+06  0.329344E+06  0.411699E+06  0.638610E+06  0.445829E+04   80.71   81.15   15.25  261.07   80.74  354.17
 0.5711987E+01  0.636338E+06  0.407426E+06  0.306318E+06  0.428189E+06  0.679127E+06  0.636102E+04   78.77   79.27   17.53  259.15   78.78  354.16
 0.5463640E+01  0.668059E+06  0.424337E+06  0.281532E+06  0.439322E+06  0.704242E+06  0.887501E+04   74.54   77.37   17.97  257.20   74.53  354.11
 0.5235988E+01  0.656339E+06  0.436650E+06  0.247182E+06  0.446867E+06  0.685535E+06  0.122230E+05   69.62   75.55   17.64  255.30   69.57  354.09
 0.5026548E+01  0.607051E+06  0.443520E+06  0.206915E+06  0.447852E+06  0.626994E+06  0.164814E+05   67.54   73.87   19.75  253.55   67.51  353.99
 0.4833220E+01  0.562520E+06  0.445256E+06  0.173783E+06  0.443373E+06  0.574504E+06  0.218812E+05   69.64   72.46   25.46  252.05   69.66  353.94
 0.4654212E+01  0.547433E+06  0.442529E+06  0.153199E+06  0.435577E+06  0.554977E+06  0.286816E+05   73.64   71.41   32.82  250.89   73.76  353.90
 0.4487990E+01  0.555702E+06  0.436617E+06  0.141271E+06  0.424976E+06  0.560496E+06  0.371447E+05   76.30   70.72   38.99  250.09   76.50  353.85
 0.4333231E+01  0.560579E+06  0.428173E+06  0.130325E+06  0.411812E+06  0.562396E+06  0.475196E+05   76.47   70.39   42.84  249.67   76.69  353.80
 0.4188790E+01  0.541706E+06  0.417856E+06  0.115960E+06  0.396833E+06  0.539906E+06  0.599998E+05   75.69   70.38   45.60  249.63   75.92  353.60
 0.4053668E+01  0.501860E+06  0.406442E+06  0.995361E+05  0.382124E+06  0.497577E+06  0.750797E+05   76.22   70.63   49.23  249.82   76.45  353.46
 0.3926991E+01  0.458445E+06  0.394498E+06  0.845406E+05  0.367712E+06  0.452933E+06  0.929320E+05   79.29   71.08   54.93  250.24   79.69  353.22
 0.3807991E+01  0.425129E+06  0.381973E+06  0.729674E+05  0.352830E+06  0.419223E+06  0.113857E+06   84.54   71.60   62.62  250.82   85.32  352.98
 0.3695992E+01  0.406118E+06  0.368452E+06  0.649597E+05  0.337836E+06  0.401837E+06  0.137805E+06   91.08   72.15   71.37  251.51   92.32  352.73
 0.3590392E+01  0.406402E+06  0.354203E+06  0.605566E+05  0.322270E+06  0.405445E+06  0.165716E+06   97.60   72.63   79.66  252.25   99.25  352.58
 0.3490659E+01  0.423090E+06  0.338866E+06  0.581364E+05  0.307376E+06  0.427187E+06  0.197814E+06  100.53   73.03   84.00  252.84  102.02  352.46
 0.3396317E+01  0.405040E+06  0.322302E+06  0.511674E+05  0.291840E+06  0.410362E+06  0.235551E+06   98.78   73.17   84.80  253.26  100.07  352.18
 0.3306940E+01  0.347216E+06  0.303141E+06  0.416725E+05  0.274472E+06  0.353029E+06  0.277589E+06  101.83   73.06   90.82  253.55  103.75  351.76
 0.3222147E+01  0.308589E+06  0.281110E+06  0.359592E+05  0.255318E+06  0.320475E+06  0.325190E+06  112.40   72.92  101.84  253.85  115.18  351.34
 0.3141593E+01  0.318728E+06  0.257112E+06  0.345124E+05  0.234642E+06  0.342078E+06  0.380530E+06  125.10   72.78  111.20  254.25  127.63  350.69
