Nb de periode :    40
 0.1256637E+03
  0.580769E+06  0.000000E+00 -0.264924E+02  0.000000E+00 -0.112967E+07  0.000000E+00
  0.000000E+00  0.580751E+06  0.000000E+00  0.112857E+07  0.000000E+00 -0.232301E+08
 -0.382312E+02  0.000000E+00  0.271157E+06  0.000000E+00  0.108464E+08  0.000000E+00
  0.000000E+00  0.112431E+07  0.000000E+00  0.485005E+07  0.000000E+00 -0.449723E+08
 -0.112587E+07  0.000000E+00  0.108463E+08  0.000000E+00  0.438706E+09  0.000000E+00
  0.000000E+00 -0.232300E+08  0.000000E+00 -0.451430E+08  0.000000E+00  0.929216E+09
 0.6283186E+02
  0.584277E+06  0.000000E+00 -0.238475E+02  0.000000E+00 -0.113717E+07  0.000000E+00
  0.000000E+00  0.584261E+06  0.000000E+00  0.113618E+07  0.000000E+00 -0.233705E+08
 -0.360229E+02  0.000000E+00  0.274950E+06  0.000000E+00  0.109981E+08  0.000000E+00
  0.000000E+00  0.113303E+07  0.000000E+00  0.487659E+07  0.000000E+00 -0.453213E+08
 -0.113450E+07  0.000000E+00  0.109981E+08  0.000000E+00  0.444802E+09  0.000000E+00
  0.000000E+00 -0.233704E+08  0.000000E+00 -0.454473E+08  0.000000E+00  0.934833E+09
 0.4188790E+02
  0.590146E+06  0.000000E+00 -0.402308E+02  0.000000E+00 -0.114263E+07  0.000000E+00
  0.000000E+00  0.590110E+06  0.000000E+00  0.114096E+07  0.000000E+00 -0.236044E+08
 -0.312329E+02  0.000000E+00  0.276669E+06  0.000000E+00  0.110668E+08  0.000000E+00
  0.000000E+00  0.113754E+07  0.000000E+00  0.487298E+07  0.000000E+00 -0.455013E+08
 -0.113884E+07  0.000000E+00  0.110668E+08  0.000000E+00  0.447548E+09  0.000000E+00
  0.000000E+00 -0.236044E+08  0.000000E+00 -0.456384E+08  0.000000E+00  0.944191E+09
 0.3141593E+02
  0.592687E+06  0.000000E+00 -0.109307E+02  0.000000E+00 -0.114609E+07  0.000000E+00
  0.000000E+00  0.592678E+06  0.000000E+00  0.114564E+07  0.000000E+00 -0.237071E+08
 -0.243867E+02  0.000000E+00  0.277484E+06  0.000000E+00  0.110994E+08  0.000000E+00
  0.000000E+00  0.114222E+07  0.000000E+00  0.487760E+07  0.000000E+00 -0.456890E+08
 -0.114322E+07  0.000000E+00  0.110994E+08  0.000000E+00  0.448855E+09  0.000000E+00
  0.000000E+00 -0.237071E+08  0.000000E+00 -0.458255E+08  0.000000E+00  0.948300E+09
 0.2513274E+02
  0.596479E+06  0.000000E+00 -0.239246E+01  0.000000E+00 -0.114990E+07  0.000000E+00
  0.000000E+00  0.596478E+06  0.000000E+00  0.114981E+07  0.000000E+00 -0.238591E+08
 -0.151174E+02  0.000000E+00  0.277375E+06  0.000000E+00  0.110950E+08  0.000000E+00
  0.000000E+00  0.114617E+07  0.000000E+00  0.488443E+07  0.000000E+00 -0.458470E+08
 -0.114678E+07  0.000000E+00  0.110950E+08  0.000000E+00  0.448686E+09  0.000000E+00
  0.000000E+00 -0.238591E+08  0.000000E+00 -0.459922E+08  0.000000E+00  0.954378E+09
 0.2094395E+02
  0.601654E+06  0.000000E+00 -0.194670E+02  0.000000E+00 -0.115426E+07  0.000000E+00
  0.000000E+00  0.601643E+06  0.000000E+00  0.115347E+07  0.000000E+00 -0.240658E+08
 -0.957568E+01  0.000000E+00  0.276231E+06  0.000000E+00  0.110492E+08  0.000000E+00
  0.000000E+00  0.114978E+07  0.000000E+00  0.488965E+07  0.000000E+00 -0.459914E+08
 -0.115018E+07  0.000000E+00  0.110493E+08  0.000000E+00  0.446861E+09  0.000000E+00
  0.000000E+00 -0.240657E+08  0.000000E+00 -0.461388E+08  0.000000E+00  0.962644E+09
 0.1795196E+02
  0.607395E+06  0.000000E+00 -0.231589E+02  0.000000E+00 -0.116079E+07  0.000000E+00
  0.000000E+00  0.607419E+06  0.000000E+00  0.115992E+07  0.000000E+00 -0.242968E+08
 -0.135862E+02  0.000000E+00  0.273528E+06  0.000000E+00  0.109412E+08  0.000000E+00
  0.000000E+00  0.115633E+07  0.000000E+00  0.489806E+07  0.000000E+00 -0.462530E+08
 -0.115682E+07  0.000000E+00  0.109412E+08  0.000000E+00  0.442546E+09  0.000000E+00
  0.000000E+00 -0.242968E+08  0.000000E+00 -0.463966E+08  0.000000E+00  0.971885E+09
 0.1570796E+02
  0.614382E+06  0.000000E+00 -0.225355E+02  0.000000E+00 -0.117097E+07  0.000000E+00
  0.000000E+00  0.614472E+06  0.000000E+00  0.117022E+07  0.000000E+00 -0.245789E+08
 -0.454993E+02  0.000000E+00  0.270054E+06  0.000000E+00  0.108022E+08  0.000000E+00
  0.000000E+00  0.116652E+07  0.000000E+00  0.491264E+07  0.000000E+00 -0.466609E+08
 -0.116818E+07  0.000000E+00  0.108022E+08  0.000000E+00  0.437004E+09  0.000000E+00
  0.000000E+00 -0.245789E+08  0.000000E+00 -0.468088E+08  0.000000E+00  0.983170E+09
 0.1396263E+02
  0.623459E+06  0.000000E+00 -0.178385E+03  0.000000E+00 -0.118519E+07  0.000000E+00
  0.000000E+00  0.623558E+06  0.000000E+00  0.117824E+07  0.000000E+00 -0.249423E+08
 -0.150274E+03  0.000000E+00  0.265557E+06  0.000000E+00  0.106225E+08  0.000000E+00
  0.000000E+00  0.117448E+07  0.000000E+00  0.492596E+07  0.000000E+00 -0.469790E+08
 -0.118030E+07  0.000000E+00  0.106226E+08  0.000000E+00  0.429839E+09  0.000000E+00
