Body    1
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.757864E+06  0.000000E+00  0.303146E+08  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.236060E+08  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.303146E+08  0.000000E+00  0.123619E+10  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Body    2
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.981000E+06  0.000000E+00  0.557634E-09  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.817500E+07  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.557634E-09  0.000000E+00  0.817500E+07  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
