Body    1
  0.500000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.500000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.500000E+06  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.865223E+07  0.000000E+00 -0.537109E-02
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.865223E+07  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00 -0.537109E-02  0.000000E+00  0.138606E+08
