Body    1
  0.750000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.750000E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.750000E+06  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00  0.210987E+08  0.559998E-01  0.506592E-01
  0.000000E+00  0.000000E+00  0.000000E+00  0.559998E-01  0.210894E+08 -0.386543E+07
  0.000000E+00  0.000000E+00  0.000000E+00  0.506592E-01 -0.386543E+07  0.214914E+08
